year,state,candidate,party,writein,candidate_votes,total_votes
1976,WYOMING,"FORD, GERALD",REPUBLICAN,FALSE,92717,156343
1976,WYOMING,"CARTER, JIMMY",DEMOCRAT,FALSE,62239,156343
1976,WYOMING,,OTHER,TRUE,1387,156343
1980,ALABAMA,"REAGAN, RONALD",REPUBLICAN,FALSE,654192,1341929
1980,ALABAMA,"CARTER, JIMMY",DEMOCRAT,FALSE,636730,1341929
1980,ALABAMA,"ANDERSON, JOHN B.",OTHER,FALSE,16481,1341929
1980,ALABAMA,"RARICK, JOHN",OTHER,FALSE,15010,1341929
1980,ALABAMA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,13318,1341929
1980,ALABAMA,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,1743,1341929
1980,ALABAMA,"HALL, GUS",OTHER,FALSE,1629,1341929
1980,ALABAMA,"DEBERRY, CLIFTON",OTHER,FALSE,1303,1341929
1980,ALABAMA,"MCREYNOLDS, DAVID",OTHER,FALSE,1006,1341929
1980,ALABAMA,"COMMONER, BARRY",OTHER,FALSE,517,1341929
1980,ALASKA,"REAGAN, RONALD",REPUBLICAN,FALSE,86112,158445
1980,ALASKA,"CARTER, JIMMY",DEMOCRAT,FALSE,41842,158445
1980,ALASKA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,18479,158445
1980,ALASKA,"ANDERSON, JOHN B.",OTHER,FALSE,11155,158445
1980,ALASKA,,OTHER,TRUE,857,158445
1980,ARIZONA,"REAGAN, RONALD",REPUBLICAN,FALSE,529688,873945
1980,ARIZONA,"CARTER, JIMMY",DEMOCRAT,FALSE,246843,873945
1980,ARIZONA,"ANDERSON, JOHN B.",OTHER,FALSE,76952,873945
1980,ARIZONA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,18784,873945
1980,ARIZONA,"DEBERRY, CLIFTON",OTHER,FALSE,1100,873945
1980,ARIZONA,"COMMONER, BARRY",OTHER,FALSE,551,873945
1980,ARIZONA,"HALL, GUS",OTHER,FALSE,25,873945
1980,ARIZONA,"GRISWOLD, DEIRDRE",OTHER,FALSE,2,873945
1980,ARKANSAS,"REAGAN, RONALD",REPUBLICAN,FALSE,403164,837582
1980,ARKANSAS,"CARTER, JIMMY",DEMOCRAT,FALSE,398041,837582
1980,ARKANSAS,"ANDERSON, JOHN B.",OTHER,FALSE,22468,837582
1980,ARKANSAS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8970,837582
1980,ARKANSAS,"COMMONER, BARRY",OTHER,FALSE,2345,837582
1980,ARKANSAS,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,1350,837582
1980,ARKANSAS,"HALL, GUS",OTHER,FALSE,1244,837582
1980,CALIFORNIA,"REAGAN, RONALD",REPUBLICAN,FALSE,4522994,8582938
1980,CALIFORNIA,"CARTER, JIMMY",DEMOCRAT,FALSE,3082943,8582938
1980,CALIFORNIA,"ANDERSON, JOHN B.",OTHER,FALSE,739618,8582938
1980,CALIFORNIA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,148390,8582938
1980,CALIFORNIA,"COMMONER, BARRY",OTHER,FALSE,61046,8582938
1980,CALIFORNIA,"SMITH, MAUREEN",OTHER,FALSE,18106,8582938
1980,CALIFORNIA,"RARICK, JOHN",OTHER,FALSE,9841,8582938
1980,COLORADO,"REAGAN, RONALD",REPUBLICAN,FALSE,652264,1184450
1980,COLORADO,"CARTER, JIMMY",DEMOCRAT,FALSE,368009,1184450
1980,COLORADO,"ANDERSON, JOHN B.",OTHER,FALSE,130633,1184450
1980,COLORADO,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,25744,1184450
1980,COLORADO,"COMMONER, BARRY",OTHER,FALSE,5614,1184450
1980,COLORADO,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,1180,1184450
1980,COLORADO,"PULLEY, ANDREW",OTHER,FALSE,519,1184450
1980,COLORADO,"HALL, GUS",OTHER,FALSE,487,1184450
1980,CONNECTICUT,"REAGAN, RONALD",REPUBLICAN,FALSE,677210,1406285
1980,CONNECTICUT,"CARTER, JIMMY",DEMOCRAT,FALSE,541732,1406285
1980,CONNECTICUT,"ANDERSON, JOHN B.",OTHER,FALSE,171807,1406285
1980,CONNECTICUT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8570,1406285
1980,CONNECTICUT,"COMMONER, BARRY",OTHER,FALSE,6130,1406285
1980,CONNECTICUT,,OTHER,TRUE,836,1406285
1980,DELAWARE,"REAGAN, RONALD",REPUBLICAN,FALSE,111252,235668
1980,DELAWARE,"CARTER, JIMMY",DEMOCRAT,FALSE,105754,235668
1980,DELAWARE,"ANDERSON, JOHN B.",OTHER,FALSE,16288,235668
1980,DELAWARE,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,1974,235668
1980,DELAWARE,"GREAVES, PERCY L, JR.",OTHER,FALSE,400,235668
1980,DISTRICT OF COLUMBIA,"CARTER, JIMMY",DEMOCRAT,FALSE,130231,173889
1980,DISTRICT OF COLUMBIA,"REAGAN, RONALD",REPUBLICAN,FALSE,23313,173889
1980,DISTRICT OF COLUMBIA,"ANDERSON, JOHN B.",OTHER,FALSE,16131,173889
1980,DISTRICT OF COLUMBIA,"COMMONER, BARRY",OTHER,FALSE,1826,173889
1980,DISTRICT OF COLUMBIA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,1104,173889
1980,DISTRICT OF COLUMBIA,,OTHER,TRUE,690,173889
1980,DISTRICT OF COLUMBIA,"HALL, GUS",OTHER,FALSE,369,173889
1980,DISTRICT OF COLUMBIA,"DEBERRY, CLIFTON",OTHER,FALSE,173,173889
1980,DISTRICT OF COLUMBIA,"GRISWOLD, DEIRDRE",OTHER,FALSE,52,173889
1980,FLORIDA,"REAGAN, RONALD",REPUBLICAN,FALSE,2046951,3686927
1980,FLORIDA,"CARTER, JIMMY",DEMOCRAT,FALSE,1419475,3686927
1980,FLORIDA,"ANDERSON, JOHN B.",OTHER,FALSE,189692,3686927
1980,FLORIDA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,30524,3686927
1980,FLORIDA,,OTHER,TRUE,285,3686927
1980,GEORGIA,"CARTER, JIMMY",DEMOCRAT,FALSE,890955,1596805
1980,GEORGIA,"REAGAN, RONALD",REPUBLICAN,FALSE,654168,1596805
1980,GEORGIA,"ANDERSON, JOHN B.",OTHER,FALSE,36055,1596805
1980,GEORGIA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,15627,1596805
1980,HAWAII,"CARTER, JIMMY",DEMOCRAT,FALSE,135879,303287
1980,HAWAII,"REAGAN, RONALD",REPUBLICAN,FALSE,130112,303287
1980,HAWAII,"ANDERSON, JOHN B.",OTHER,FALSE,32021,303287
1980,HAWAII,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,3269,303287
1980,HAWAII,"COMMONER, BARRY",OTHER,FALSE,1548,303287
1980,HAWAII,"HALL, GUS",OTHER,FALSE,458,303287
1980,IDAHO,"REAGAN, RONALD",REPUBLICAN,FALSE,290699,437431
1980,IDAHO,"CARTER, JIMMY",DEMOCRAT,FALSE,110192,437431
1980,IDAHO,"ANDERSON, JOHN B.",OTHER,FALSE,27058,437431
1980,IDAHO,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8425,437431
1980,IDAHO,"RARICK, JOHN",OTHER,FALSE,1057,437431
1980,ILLINOIS,"REAGAN, RONALD",REPUBLICAN,FALSE,2358049,4749721
1980,ILLINOIS,"CARTER, JIMMY",DEMOCRAT,FALSE,1981413,4749721
1980,ILLINOIS,"ANDERSON, JOHN B.",OTHER,FALSE,346754,4749721
1980,ILLINOIS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,38939,4749721
1980,ILLINOIS,"COMMONER, BARRY",OTHER,FALSE,10692,4749721
1980,ILLINOIS,"HALL, GUS",OTHER,FALSE,9711,4749721
1980,ILLINOIS,"GRISWOLD, DEIRDRE",OTHER,FALSE,2257,4749721
1980,ILLINOIS,"DEBERRY, CLIFTON",OTHER,FALSE,1302,4749721
1980,ILLINOIS,,OTHER,TRUE,604,4749721
1980,INDIANA,"REAGAN, RONALD",REPUBLICAN,FALSE,1255656,2242033
1980,INDIANA,"CARTER, JIMMY",DEMOCRAT,FALSE,844197,2242033
1980,INDIANA,"ANDERSON, JOHN B.",OTHER,FALSE,111639,2242033
1980,INDIANA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,19627,2242033
1980,INDIANA,"COMMONER, BARRY",OTHER,FALSE,4852,2242033
1980,INDIANA,"GREAVES, PERCY L, JR.",OTHER,FALSE,4750,2242033
1980,INDIANA,"HALL, GUS",OTHER,FALSE,702,2242033
1980,INDIANA,"DEBERRY, CLIFTON",OTHER,FALSE,610,2242033
1980,IOWA,"REAGAN, RONALD",REPUBLICAN,FALSE,676026,1317661
1980,IOWA,"CARTER, JIMMY",DEMOCRAT,FALSE,508672,1317661
1980,IOWA,"ANDERSON, JOHN B.",OTHER,FALSE,115633,1317661
1980,IOWA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,13123,1317661
1980,IOWA,"COMMONER, BARRY",OTHER,FALSE,2273,1317661
1980,IOWA,"MCREYNOLDS, DAVID",OTHER,FALSE,534,1317661
1980,IOWA,,OTHER,TRUE,519,1317661
1980,IOWA,"HALL, GUS",OTHER,FALSE,298,1317661
1980,IOWA,"DEBERRY, CLIFTON",OTHER,FALSE,244,1317661
1980,IOWA,"GREAVES, PERCY L, JR.",OTHER,FALSE,189,1317661
1980,IOWA,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,150,1317661
1980,KANSAS,"REAGAN, RONALD",REPUBLICAN,FALSE,566812,979795
1980,KANSAS,"CARTER, JIMMY",DEMOCRAT,FALSE,326150,979795
1980,KANSAS,"ANDERSON, JOHN B.",OTHER,FALSE,68231,979795
1980,KANSAS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,14470,979795
1980,KANSAS,"SHELTON, FRANK, JR.",OTHER,FALSE,1555,979795
1980,KANSAS,"HALL, GUS",OTHER,FALSE,967,979795
1980,KANSAS,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,821,979795
1980,KANSAS,"RARICK, JOHN",OTHER,FALSE,789,979795
1980,KENTUCKY,"REAGAN, RONALD",REPUBLICAN,FALSE,635274,1295627
1980,KENTUCKY,"CARTER, JIMMY",DEMOCRAT,FALSE,617417,1295627
1980,KENTUCKY,"ANDERSON, JOHN B.",OTHER,FALSE,31127,1295627
1980,KENTUCKY,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,5531,1295627
1980,KENTUCKY,"MCCORMACK, ELLEN",OTHER,FALSE,4233,1295627
1980,KENTUCKY,"COMMONER, BARRY",OTHER,FALSE,1304,1295627
1980,KENTUCKY,"PULLEY, ANDREW",OTHER,FALSE,393,1295627
1980,KENTUCKY,"HALL, GUS",OTHER,FALSE,348,1295627
1980,LOUISIANA,"REAGAN, RONALD",REPUBLICAN,FALSE,792853,1548591
1980,LOUISIANA,"CARTER, JIMMY",DEMOCRAT,FALSE,708453,1548591
1980,LOUISIANA,"ANDERSON, JOHN B.",OTHER,FALSE,26345,1548591
1980,LOUISIANA,"RARICK, JOHN",OTHER,FALSE,10333,1548591
1980,LOUISIANA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8240,1548591
1980,LOUISIANA,"COMMONER, BARRY",OTHER,FALSE,1584,1548591
1980,LOUISIANA,"DEBERRY, CLIFTON",OTHER,FALSE,783,1548591
1980,MAINE,"REAGAN, RONALD",REPUBLICAN,FALSE,238522,523011
1980,MAINE,"CARTER, JIMMY",DEMOCRAT,FALSE,220974,523011
1980,MAINE,"ANDERSON, JOHN B.",OTHER,FALSE,53327,523011
1980,MAINE,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,5119,523011
1980,MAINE,"COMMONER, BARRY",OTHER,FALSE,4394,523011
1980,MAINE,"HALL, GUS",OTHER,FALSE,591,523011
1980,MAINE,,OTHER,TRUE,84,523011
1980,MARYLAND,"CARTER, JIMMY",DEMOCRAT,FALSE,726161,1540496
1980,MARYLAND,"REAGAN, RONALD",REPUBLICAN,FALSE,680606,1540496
1980,MARYLAND,"ANDERSON, JOHN B.",OTHER,FALSE,119537,1540496
1980,MARYLAND,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,14192,1540496
1980,MASSACHUSETTS,"REAGAN, RONALD",REPUBLICAN,FALSE,1057631,2524090
1980,MASSACHUSETTS,"CARTER, JIMMY",DEMOCRAT,FALSE,1053802,2524090
1980,MASSACHUSETTS,"ANDERSON, JOHN B.",OTHER,FALSE,382539,2524090
1980,MASSACHUSETTS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,22038,2524090
1980,MASSACHUSETTS,"DEBERRY, CLIFTON",OTHER,FALSE,3735,2524090
1980,MASSACHUSETTS,,OTHER,TRUE,2289,2524090
1980,MASSACHUSETTS,"COMMONER, BARRY",OTHER,FALSE,2056,2524090
1980,MICHIGAN,"REAGAN, RONALD",REPUBLICAN,FALSE,1915225,3909725
1980,MICHIGAN,"CARTER, JIMMY",DEMOCRAT,FALSE,1661532,3909725
1980,MICHIGAN,"ANDERSON, JOHN B.",OTHER,FALSE,275223,3909725
1980,MICHIGAN,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,41597,3909725
1980,MICHIGAN,"COMMONER, BARRY",OTHER,FALSE,11930,3909725
1980,MICHIGAN,"HALL, GUS",OTHER,FALSE,3262,3909725
1980,MICHIGAN,,OTHER,TRUE,956,3909725
1980,MINNESOTA,"CARTER, JIMMY",DEMOCRAT,FALSE,954173,2051916
1980,MINNESOTA,"REAGAN, RONALD",REPUBLICAN,FALSE,873268,2051916
1980,MINNESOTA,"ANDERSON, JOHN B.",OTHER,FALSE,174997,2051916
1980,MINNESOTA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,31593,2051916
1980,MINNESOTA,"COMMONER, BARRY",OTHER,FALSE,8406,2051916
1980,MINNESOTA,,OTHER,FALSE,6136,2051916
1980,MINNESOTA,"HALL, GUS",OTHER,FALSE,1117,2051916
1980,MINNESOTA,"DEBERRY, CLIFTON",OTHER,FALSE,711,2051916
1980,MINNESOTA,"GRISWOLD, DEIRDRE",OTHER,FALSE,698,2051916
1980,MINNESOTA,"MCREYNOLDS, DAVID",OTHER,FALSE,536,2051916
1980,MINNESOTA,,OTHER,TRUE,281,2051916
1980,MISSISSIPPI,"REAGAN, RONALD",REPUBLICAN,FALSE,441089,891750
1980,MISSISSIPPI,"CARTER, JIMMY",DEMOCRAT,FALSE,429281,891750
1980,MISSISSIPPI,"ANDERSON, JOHN B.",OTHER,FALSE,12036,891750
1980,MISSISSIPPI,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,4702,891750
1980,MISSISSIPPI,"GRISWOLD, DEIRDRE",OTHER,FALSE,2402,891750
1980,MISSISSIPPI,"PULLEY, ANDREW",OTHER,FALSE,2240,891750
1980,MISSOURI,"REAGAN, RONALD",REPUBLICAN,FALSE,1074181,2099824
1980,MISSOURI,"CARTER, JIMMY",DEMOCRAT,FALSE,931182,2099824
1980,MISSOURI,"ANDERSON, JOHN B.",OTHER,FALSE,77920,2099824
1980,MISSOURI,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,14422,2099824
1980,MISSOURI,"DEBERRY, CLIFTON",OTHER,FALSE,1515,2099824
1980,MISSOURI,,OTHER,TRUE,604,2099824
1980,MONTANA,"REAGAN, RONALD",REPUBLICAN,FALSE,206814,363952
1980,MONTANA,"CARTER, JIMMY",DEMOCRAT,FALSE,118032,363952
1980,MONTANA,"ANDERSON, JOHN B.",OTHER,FALSE,29281,363952
1980,MONTANA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,9825,363952
1980,NEBRASKA,"REAGAN, RONALD",REPUBLICAN,FALSE,419214,639533
1980,NEBRASKA,"CARTER, JIMMY",DEMOCRAT,FALSE,166424,639533
1980,NEBRASKA,"ANDERSON, JOHN B.",OTHER,FALSE,44854,639533
1980,NEBRASKA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,9041,639533
1980,NEVADA,"REAGAN, RONALD",REPUBLICAN,FALSE,155017,243692
1980,NEVADA,"CARTER, JIMMY",DEMOCRAT,FALSE,66666,243692
1980,NEVADA,"ANDERSON, JOHN B.",OTHER,FALSE,17651,243692
1980,NEVADA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,4358,243692
1980,NEW HAMPSHIRE,"REAGAN, RONALD",REPUBLICAN,FALSE,221705,383990
1980,NEW HAMPSHIRE,"CARTER, JIMMY",DEMOCRAT,FALSE,108864,383990
1980,NEW HAMPSHIRE,"ANDERSON, JOHN B.",OTHER,FALSE,49693,383990
1980,NEW HAMPSHIRE,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,2064,383990
1980,NEW HAMPSHIRE,"COMMONER, BARRY",OTHER,FALSE,1320,383990
1980,NEW HAMPSHIRE,"HALL, GUS",OTHER,FALSE,129,383990
1980,NEW HAMPSHIRE,"GRISWOLD, DEIRDRE",OTHER,FALSE,76,383990
1980,NEW HAMPSHIRE,"DEBERRY, CLIFTON",OTHER,FALSE,71,383990
1980,NEW HAMPSHIRE,,OTHER,TRUE,68,383990
1980,NEW JERSEY,"REAGAN, RONALD",REPUBLICAN,FALSE,1546557,2975684
1980,NEW JERSEY,"CARTER, JIMMY",DEMOCRAT,FALSE,1147364,2975684
1980,NEW JERSEY,"ANDERSON, JOHN B.",OTHER,FALSE,234632,2975684
1980,NEW JERSEY,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,20652,2975684
1980,NEW JERSEY,"COMMONER, BARRY",OTHER,FALSE,8203,2975684
1980,NEW JERSEY,"MCCORMACK, ELLEN",OTHER,FALSE,3927,2975684
1980,NEW JERSEY,"LYNEN, KURT",OTHER,FALSE,3694,2975684
1980,NEW JERSEY,"HALL, GUS",OTHER,FALSE,2555,2975684
1980,NEW JERSEY,"PULLEY, ANDREW",OTHER,FALSE,2198,2975684
1980,NEW JERSEY,"MCREYNOLDS, DAVID",OTHER,FALSE,1973,2975684
1980,NEW JERSEY,"GAHRES, WILLIAM """"BILL""""",OTHER,FALSE,1718,2975684
1980,NEW JERSEY,"GRISWOLD, DEIRDRE",OTHER,FALSE,1288,2975684
1980,NEW JERSEY,"WENDELKEN, MARTIN E.",OTHER,FALSE,923,2975684
1980,NEW MEXICO,"REAGAN, RONALD",REPUBLICAN,FALSE,250779,456237
1980,NEW MEXICO,"CARTER, JIMMY",DEMOCRAT,FALSE,167826,456237
1980,NEW MEXICO,"ANDERSON, JOHN B.",OTHER,FALSE,29459,456237
1980,NEW MEXICO,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,4365,456237
1980,NEW MEXICO,"COMMONER, BARRY",OTHER,FALSE,2202,456237
1980,NEW MEXICO,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,1281,456237
1980,NEW MEXICO,"PULLEY, ANDREW",OTHER,FALSE,325,456237
1980,NEW YORK,"CARTER, JIMMY",DEMOCRAT,FALSE,2728372,6201959
1980,NEW YORK,"REAGAN, RONALD",REPUBLICAN,FALSE,2637700,6201959
1980,NEW YORK,"ANDERSON, JOHN B.",OTHER,FALSE,467801,6201959
1980,NEW YORK,"REAGAN, RONALD",OTHER,FALSE,256131,6201959
1980,NEW YORK,"CLARK, EDWARD """"ED""""",OTHER,FALSE,52648,6201959
1980,NEW YORK,"MCCORMACK, ELLEN",OTHER,FALSE,24159,6201959
1980,NEW YORK,"COMMONER, BARRY",OTHER,FALSE,23186,6201959
1980,NEW YORK,"HALL, GUS",OTHER,FALSE,7414,6201959
1980,NEW YORK,"DEBERRY, CLIFTON",OTHER,FALSE,2068,6201959
1980,NEW YORK,"GRISWOLD, DEIRDRE",OTHER,FALSE,1416,6201959
1980,NEW YORK,,OTHER,TRUE,1064,6201959
1980,NORTH CAROLINA,"REAGAN, RONALD",REPUBLICAN,FALSE,915018,1855833
1980,NORTH CAROLINA,"CARTER, JIMMY",DEMOCRAT,FALSE,875635,1855833
1980,NORTH CAROLINA,"ANDERSON, JOHN B.",OTHER,FALSE,52800,1855833
1980,NORTH CAROLINA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,9677,1855833
1980,NORTH CAROLINA,"COMMONER, BARRY",OTHER,FALSE,2287,1855833
1980,NORTH CAROLINA,"DEBERRY, CLIFTON",OTHER,FALSE,416,1855833
1980,NORTH DAKOTA,"REAGAN, RONALD",REPUBLICAN,FALSE,193695,301116
1980,NORTH DAKOTA,"CARTER, JIMMY",DEMOCRAT,FALSE,79189,301116
1980,NORTH DAKOTA,"ANDERSON, JOHN B.",OTHER,FALSE,23640,301116
1980,NORTH DAKOTA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,3743,301116
1980,NORTH DAKOTA,"MCLAIN, HARLEY",OTHER,FALSE,296,301116
1980,NORTH DAKOTA,"GREAVES, PERCY L, JR.",OTHER,FALSE,235,301116
1980,NORTH DAKOTA,"HALL, GUS",OTHER,FALSE,93,301116
1980,NORTH DAKOTA,"DEBERRY, CLIFTON",OTHER,FALSE,89,301116
1980,NORTH DAKOTA,"MCREYNOLDS, DAVID",OTHER,FALSE,82,301116
1980,NORTH DAKOTA,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,54,301116
1980,OHIO,"REAGAN, RONALD",REPUBLICAN,FALSE,2206545,4283603
1980,OHIO,"CARTER, JIMMY",DEMOCRAT,FALSE,1752414,4283603
1980,OHIO,"ANDERSON, JOHN B.",OTHER,FALSE,254472,4283603
1980,OHIO,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,49033,4283603
1980,OHIO,"COMMONER, BARRY",OTHER,FALSE,8564,4283603
1980,OHIO,"HALL, GUS",OTHER,FALSE,4729,4283603
1980,OHIO,"CONGRESS, RICHARD",OTHER,FALSE,4029,4283603
1980,OHIO,"GRISWOLD, DEIRDRE",OTHER,FALSE,3790,4283603
1980,OHIO,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,27,4283603
1980,OKLAHOMA,"REAGAN, RONALD",REPUBLICAN,FALSE,695570,1149708
1980,OKLAHOMA,"CARTER, JIMMY",DEMOCRAT,FALSE,402026,1149708
1980,OKLAHOMA,"ANDERSON, JOHN B.",OTHER,FALSE,38284,1149708
1980,OKLAHOMA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,13828,1149708
1980,OREGON,"REAGAN, RONALD",REPUBLICAN,FALSE,571044,1181516
1980,OREGON,"CARTER, JIMMY",DEMOCRAT,FALSE,456890,1181516
1980,OREGON,"ANDERSON, JOHN B.",OTHER,FALSE,112389,1181516
1980,OREGON,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,25838,1181516
1980,OREGON,"COMMONER, BARRY",OTHER,FALSE,13642,1181516
1980,OREGON,,OTHER,TRUE,1713,1181516
1980,PENNSYLVANIA,"REAGAN, RONALD",REPUBLICAN,FALSE,2261872,4561501
1980,PENNSYLVANIA,"CARTER, JIMMY",DEMOCRAT,FALSE,1937540,4561501
1980,PENNSYLVANIA,"ANDERSON, JOHN B.",OTHER,FALSE,292921,4561501
1980,PENNSYLVANIA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,33263,4561501
1980,PENNSYLVANIA,"DEBERRY, CLIFTON",OTHER,FALSE,20291,4561501
1980,PENNSYLVANIA,"COMMONER, BARRY",OTHER,FALSE,10430,4561501
1980,PENNSYLVANIA,"HALL, GUS",OTHER,FALSE,5184,4561501
1980,RHODE ISLAND,"CARTER, JIMMY",DEMOCRAT,FALSE,198342,415967
1980,RHODE ISLAND,"REAGAN, RONALD",REPUBLICAN,FALSE,154793,415967
1980,RHODE ISLAND,"ANDERSON, JOHN B.",OTHER,FALSE,59819,415967
1980,RHODE ISLAND,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,2458,415967
1980,RHODE ISLAND,"HALL, GUS",OTHER,FALSE,218,415967
1980,RHODE ISLAND,"MCREYNOLDS, DAVID",OTHER,FALSE,170,415967
1980,RHODE ISLAND,"DEBERRY, CLIFTON",OTHER,FALSE,90,415967
1980,RHODE ISLAND,"GRISWOLD, DEIRDRE",OTHER,FALSE,77,415967
1980,SOUTH CAROLINA,"REAGAN, RONALD",REPUBLICAN,FALSE,439277,888258
1980,SOUTH CAROLINA,"CARTER, JIMMY",DEMOCRAT,FALSE,428220,888258
1980,SOUTH CAROLINA,"ANDERSON, JOHN B.",OTHER,FALSE,13868,888258
1980,SOUTH CAROLINA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,4807,888258
1980,SOUTH CAROLINA,"RARICK, JOHN",OTHER,FALSE,2086,888258
1980,SOUTH DAKOTA,"REAGAN, RONALD",REPUBLICAN,FALSE,198343,327703
1980,SOUTH DAKOTA,"CARTER, JIMMY",DEMOCRAT,FALSE,103855,327703
1980,SOUTH DAKOTA,"ANDERSON, JOHN B.",OTHER,FALSE,21431,327703
1980,SOUTH DAKOTA,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,3824,327703
1980,SOUTH DAKOTA,"PULLEY, ANDREW",OTHER,FALSE,250,327703
1980,TENNESSEE,"REAGAN, RONALD",REPUBLICAN,FALSE,787761,1617616
1980,TENNESSEE,"CARTER, JIMMY",DEMOCRAT,FALSE,783051,1617616
1980,TENNESSEE,"ANDERSON, JOHN B.",OTHER,FALSE,35991,1617616
1980,TENNESSEE,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,7116,1617616
1980,TENNESSEE,"COMMONER, BARRY",OTHER,FALSE,1112,1617616
1980,TENNESSEE,"BUBAR, BENJAMIN """"BEN""""",OTHER,FALSE,521,1617616
1980,TENNESSEE,"MCREYNOLDS, DAVID",OTHER,FALSE,519,1617616
1980,TENNESSEE,"HALL, GUS",OTHER,FALSE,503,1617616
1980,TENNESSEE,"DEBERRY, CLIFTON",OTHER,FALSE,490,1617616
1980,TENNESSEE,"GRISWOLD, DEIRDRE",OTHER,FALSE,400,1617616
1980,TENNESSEE,,OTHER,TRUE,152,1617616
1980,TEXAS,"REAGAN, RONALD",REPUBLICAN,FALSE,2510705,4541636
1980,TEXAS,"CARTER, JIMMY",DEMOCRAT,FALSE,1881147,4541636
1980,TEXAS,"ANDERSON, JOHN B.",OTHER,FALSE,111613,4541636
1980,TEXAS,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,37643,4541636
1980,TEXAS,,OTHER,TRUE,528,4541636
1980,UTAH,"REAGAN, RONALD",REPUBLICAN,FALSE,439687,604152
1980,UTAH,"CARTER, JIMMY",DEMOCRAT,FALSE,124266,604152
1980,UTAH,"ANDERSON, JOHN B.",OTHER,FALSE,30284,604152
1980,UTAH,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,7156,604152
1980,UTAH,"COMMONER, BARRY",OTHER,FALSE,1009,604152
1980,UTAH,"GREAVES, PERCY L, JR.",OTHER,FALSE,965,604152
1980,UTAH,"RARICK, JOHN",OTHER,FALSE,522,604152
1980,UTAH,"HALL, GUS",OTHER,FALSE,139,604152
1980,UTAH,"DEBERRY, CLIFTON",OTHER,FALSE,124,604152
1980,VERMONT,"REAGAN, RONALD",REPUBLICAN,FALSE,94628,213299
1980,VERMONT,"CARTER, JIMMY",DEMOCRAT,FALSE,81952,213299
1980,VERMONT,"ANDERSON, JOHN B.",OTHER,FALSE,31761,213299
1980,VERMONT,"COMMONER, BARRY",OTHER,FALSE,2316,213299
